# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
385	Breton_ST	breathe	19	ã'na:lat	ãnaːlat	ã n aː l a t	218
386	Catalan	breathe	19	ələ'na	ələna	ə l ə n a	219
387	Danish	breathe	19	ˈʌnə	ʌnə	ʌ n ə	219
388	Dutch_List	breathe	19	'adəmə(n)	adəmən	a d ə m ə n	221
389	English	breathe	19	bri:ð	briːð	b r iː ð	222
390	French	breathe	19	ʀɛspiʀe	ʀɛspiʀe	ʀ ɛ s p i ʀ e	223
391	German	breathe	19	'a:tmən	aːtmən	aː t m ə n	221
392	Greek_Mod	breathe	19	anaˈpne̞ˌo̞	anapne̞o̞	a n a p n e̞o̞	224
393	Italian	breathe	19	respi'rare	respirare	r e s p i r a r e	223
394	Marathi	breathe	19	ʃwas 'gʱeɳe	ʃwas#gʱeɳe	ʃ w a s # gʱ e ɳ e	217
395	Polish	breathe	19	ɔdˈdixaʨ	ɔddixaʨ	ɔ dː i x a ʨ	220
396	Portuguese_ST	breathe	19	ɾɨʃpiˈɾaɾ	ɾɨʃpiɾaɾ	ɾ ɨ ʃ p i ɾ a ɾ	223
397	Russian	breathe	19	'duʃatʲ	duʃatʲ	d u ʃ a tʲ	220
398	Spanish	breathe	19	respi'ɾaɾ	respiɾaɾ	r e s p i ɾ a ɾ	223
399	Swedish	breathe	19	'andas	andas	a n d a s	226
400	Bihari	breathe	19	sãs pherəb	sãs#pʰerəb	s ã s # pʰ e r ə b	217
401	Oriya	breathe	19	nisvasɔ neba	nisvasɔ#neba	n i s v a s ɔ # n e b a	225
402	Urdu	breathe	19	sɑ̃s lenə	sɑ̃s#lenə	s ɑ̃ s # l e n ə	217
403	Swedish	breathe	19	'le:va	leːva	l eː v a	227
# 
404	Armenian_Mod	burn	20	ɑɪ̯ɾˈvɛl	ɑɪ̯ɾvɛl	ɑɪ̯ ɾ v ɛ l	228
405	Czech	burn	20	hor̝ɛt	hor̝ɛt	h o r̝ ɛ t	232
406	Breton_ST	burn	20	'dɛ:vĩ	dɛːvĩ	d ɛː v ĩ	230
407	Catalan	burn	20	krə'ma	krəma	k r ə m a	231
408	Danish	burn	20	ˈb̥ʁanə	b̥ʁanə	b̥ ʁ a n ə	233
409	Dutch_List	burn	20	'brɑndə(n)	brɑndən	b r ɑ n d ə n	233
410	English	burn	20	bɜ:n	bɜːn	b ɜː n	233
411	French	burn	20	bʀyle	bʀyle	b ʀ y l e	234
412	German	burn	20	'brɛnən	brɛnən	b r ɛ n ə n	233
413	Greek_Mod	burn	20	ˈce̞ˌo̞	ce̞o̞	c e̞o̞	235
414	Italian	burn	20	'ardere	ardere	a r d e r e	236
415	Marathi	burn	20	'dzəɭɳe, 'dzaɭɳe	dzəɭɳe	d z ə ɭ ɳ e	237
416	Polish	burn	20	ˈpaʎiʨ ɕɛ	paʎiʨ#ɕɛ	p a ʎ i ʨ # ɕ ɛ	238
417	Portuguese_ST	burn	20	ɐɾˈdeɾ	ɐɾdeɾ	ɐ ɾ d e ɾ	236
418	Russian	burn	20	go'rʲetʲ	gorʲetʲ	g o rʲ e tʲ	232
419	Swedish	burn	20	'brɛna	brɛna	b r ɛ n a	233
420	Bihari	burn	20	jərəb	jərəb	j ə r ə b	229
421	Oriya	burn	20	jɔḷ-	jɔɭ	j ɔ ɭ	229
422	Oriya	burn	20	poṛ-	poɽ	p o ɽ	240
423	Urdu	burn	20	ʤəlnɑ	ʤəlnɑ	ʤ ə l n ɑ	237
424	Italian	burn	20	bru'tʃare	bruʧare	b r u ʧ a r e	234
425	Dutch_List	burn	20	'ɣlujə(n)	ɣlujən	ɣ l u j ə n	239
426	Armenian_Mod	burn	20	vɑrˈvel	vɑrvel	v ɑ r v e l	228
427	Spanish	burn	20	ke'maɾ	kemaɾ	k e m a ɾ	231
# 
428	Czech	child	21	ɟiːcɛ	ɟiːcɛ	ɟ iː c ɛ	244
429	Danish	child	21	b̥ɑn	b̥ɑn	b̥ ɑ n	245
430	Dutch_List	child	21	kɪnt	kɪnt	k ɪ n t	246
431	English	child	21	tʃaɪld	ʧaɪld	ʧ aɪ l d	247
432	French	child	21	ɑ̃fɑ̃	ɑ̃fɑ̃	ɑ̃ f ɑ̃	248
433	German	child	21	kɪnt	kɪnt	k ɪ n t	246
434	Greek_Mod	child	21	pe̞ˈði	pe̞ði	p e̞ ð i	249
435	Italian	child	21	fan'tʃullo	fanʧullo	f a n ʧ u lː o	250
436	Marathi	child	21	mul	mul	m u l	251
437	Polish	child	21	ˈʥɛʦkɔ	ʥɛʦkɔ	ʥ ɛ ʦ k ɔ	244
438	Russian	child	21	rʲe'bʲonok	rʲebʲonok	rʲ e bʲ o n o k	253
439	Spanish	child	21	'niɲo	niɲo	n i ɲ o	254
440	Swedish	child	21	bɑːrn	bɑːrn	b ɑː r n	245
441	Breton_ST	child	21	'by:gɛl	byːgɛl	b yː g ɛ l	242
442	Catalan	child	21	kriə'turə	kriəturə	k r iə t u r ə	243
443	Oriya	child	21	pila	pila	p i l a	252
444	Oriya	child	21	baḷɔk	baɭɔk	b a ɭ ɔ k	255
445	Oriya	child	21	chua	cʰua	cʰ ua	257
446	Urdu	child	21	bəʧəh	bəʧəh	b ə ʧ ə h	255
447	Italian	child	21	bam'bino	bambino	b a m b i n o	256
448	Catalan	child	21	nɛn, niŋ	nɛn	n ɛ n	254
449	Armenian_Mod	child	21	jɛɾɛˈχɑ	jɛɾɛχɑ	j ɛ ɾ ɛ χ ɑ	241
450	Portuguese_ST	child	21	kɾiˈɐ̃sɐ	kɾiɐ̃sɐ	k ɾ iɐ̃ s ɐ	243
451	Catalan	child	21	nɔi	nɔi	n ɔi	254
# 
452	Armenian_Mod	cloud	22	ɑmp	ɑmp	ɑ m p	258
453	Czech	cloud	22	oblak	oblak	o b l a k	262
454	Breton_ST	cloud	22	'kũmul	kũmul	k ũ m u l	260
455	Catalan	cloud	22	'nußul	nuβul	n u β u l	261
456	Danish	cloud	22	sg̥ʰy	sg̥ʰy	s g̥ʰ y	263
457	Dutch_List	cloud	22	wɔlk	wɔlk	w ɔ l k	264
458	English	cloud	22	klaʊd	klaʊd	k l aʊ d	265
459	French	cloud	22	nyaʒ	nyaʒ	n ya ʒ	261
460	German	cloud	22	'vɔlkə	vɔlkə	v ɔ l k ə	264
461	Greek_Mod	cloud	22	ˈsine̞ˌfo̞	sine̞fo̞	s i n e̞ f o̞	266
462	Italian	cloud	22	'nuvola, 'nube	nuvola	n u v o l a	261
463	Marathi	cloud	22	ɖʱag	ɖʱag	ɖʱ a g	267
464	Polish	cloud	22	ˈxmura	xmura	x m u r a	268
465	Portuguese_ST	cloud	22	ˈnuvɐ̃j	nuvɐ̃j	n u v ɐ̃ j	261
466	Russian	cloud	22	'oblako	oblako	o b l a k o	262
467	Spanish	cloud	22	'nuβe	nuβe	n u β e	261
468	Swedish	cloud	22	ʃy:	ʃyː	ʃ yː	263
469	Bihari	cloud	22	megh	megʱ	m e gʱ	259
470	Oriya	cloud	22	meghɔ	megʱɔ	m e gʱ ɔ	259
471	Urdu	cloud	22	bɑd̪əl	bɑd̪əl	b ɑ d̪ ə l	269
472	Swedish	cloud	22	mo:ln	moːln	m oː l n	270
# 
473	Armenian_Mod	cold	23	ʦʰuɾt	ʦʰuɾt	ʦʰ u ɾ t	271
474	Czech	cold	23	stʊdɛni	stʊdɛni	s t ʊ d ɛ n i	275
475	Breton_ST	cold	23	jẽ:n	jẽːn	j ẽː n	273
476	Catalan	cold	23	fɾɛt, fret	fɾɛt	f ɾ ɛ t	274
477	Danish	cold	23	g̥ʰʌl	g̥ʰʌl	g̥ʰ ʌ l	276
478	Dutch_List	cold	23	kɑut	kɑut	k ɑu t	276
479	English	cold	23	kəʊld	kəʊld	k əʊ l d	276
480	French	cold	23	fʀwɑ	fʀwɑ	f ʀ w ɑ	274
481	German	cold	23	kalt	kalt	k a l t	276
482	Greek_Mod	cold	23	ˈkriˌo̞s	krio̞s	k r io̞ s	277
483	Italian	cold	23	'freddo	freddo	f r e dː o	274
484	Marathi	cold	23	'tʰaɳɖi:	tʰaɳɖiː	tʰ a ɳ ɖ iː	272
485	Polish	cold	23	ˈʑimnɔ	ʑimnɔ	ʑ i m n ɔ	275
486	Portuguese_ST	cold	23	ˈfɾiu	fɾiu	f ɾ iu	274
487	Russian	cold	23	xo'lodnɨj	xolodnɨj	x o l o d n ɨ j	278
488	Spanish	cold	23	'fɾio	fɾio	f ɾ io	274
489	Swedish	cold	23	kal	kal	k a l	276
490	Bihari	cold	23	ʈhəndha	ʈʰəndʱa	ʈʰ ə n dʱ a	272
491	Oriya	cold	23	thɔṇḍa	tʰɔɳɖa	tʰ ɔ ɳ ɖ a	272
492	Urdu	cold	23	səɾd̪, ʈʰə̃ɖɑ	səɾd̪	s ə ɾ d̪	271
493	Czech	cold	23	xladni	xladni	x l a d n i	278
# 
494	Armenian_Mod	come	24	gɑl	gɑl	g ɑ l	279
495	Czech	come	24	pr̝̊ɪjiːt	pr̝ɪjiːt	p r̝ ɪ j iː t	283
496	French	come	24	vəniʀ	vəniʀ	v ə n i ʀ	282
497	Breton_ST	come	24	dɔ̃nt	dɔ̃nt	d ɔ̃ n t	281
498	Catalan	come	24	bə'ni	bəni	b ə n i	282
499	Danish	come	24	ˈg̥ʰʌmə	g̥ʰʌmə	g̥ʰ ʌ m ə	284
500	Dutch_List	come	24	'komə(n)	komən	k o m ə n	284
501	English	come	24	kʌm	kʌm	k ʌ m	284
502	German	come	24	'kɔmən	kɔmən	k ɔ m ə n	284
503	Greek_Mod	come	24	ˈe̞rxo̞ˌme̞	e̞rxo̞me̞	e̞ r x o̞ m e̞	285
504	Italian	come	24	ve'nire	venire	v e n i r e	282
505	Marathi	come	24	'jeɳe	jeɳe	j e ɳ e	286
506	Polish	come	24	pʃɨˈxɔʥiʨ	pʃɨxɔʥiʨ	p ʃ ɨ x ɔ ʥ i ʨ	283
507	Portuguese_ST	come	24	viɾ	viɾ	v i ɾ	282
508	Russian	come	24	prixo'ditʲ	prixoditʲ	p r i x o d i tʲ	283
509	Spanish	come	24	be'niɾ	beniɾ	b e n i ɾ	282
510	Swedish	come	24	ˈkɔmːa	kɔmːa	k ɔ mː a	284
511	Bihari	come	24	aeəb	aeəb	aeə b	280
512	Oriya	come	24	as-	as	a s	287
513	Urdu	come	24	ʔɑnə	ʔɑnə	ʔ ɑ n ə	286
# 
514	Czech	count	25	potʃiːtat	poʧiːtat	p o ʧ iː t a t	291
515	Danish	count	25	ˈd̥ʰεlə	d̥ʰɛlə	d̥ʰ ɛ l ə	292
516	Dutch_List	count	25	'rekənə(n)	rekənən	r e k ə n ə n	293
517	English	count	25	kaʊnt	kaʊnt	k aʊ n t	294
518	French	count	25	kɔ̃te	kɔ̃te	k ɔ̃ t e	290
519	German	count	25	't͜sɛ:lən	t͜sɛːlən	t͜s ɛː l ə n	292
520	Greek_Mod	count	25	me̞ˈtro̞	me̞tro̞	m e̞ t r o̞	295
521	Italian	count	25	kon'tare	kontare	k o n t a r e	290
522	Marathi	count	25	'modzɳe	modzɳe	m o d z ɳ e	296
523	Polish	count	25	ˈʎiʧɨʨ	ʎiʧɨʨ	ʎ i ʧ ɨ ʨ	291
524	Portuguese_ST	count	25	kõˈtaɾ	kõtaɾ	k õ t a ɾ	290
525	Russian	count	25	stʃɨ'tatʲ	sʧɨtatʲ	s ʧ ɨ t a tʲ	291
526	Spanish	count	25	kon'taɾ	kontaɾ	k o n t a ɾ	290
527	Swedish	count	25	'rɛ:kna	rɛːkna	r ɛː k n a	293
528	Breton_ST	count	25	'kɔ̃ntã	kɔ̃ntã	k ɔ̃ n t ã	290
529	Catalan	count	25	kum'ta	kumta	k u m t a	290
530	Bihari	count	25	ganəb	ganəb	g a n ə b	289
531	Oriya	count	25	gɔṇ-iba	gɔɳiba	g ɔ ɳ i b a	289
532	Urdu	count	25	ɡɪnnə	ɡɪnnə	ɡ ɪ nː ə	289
533	Dutch_List	count	25	tellə(n)	tellən	t e lː ə n	292
534	Armenian_Mod	count	25	hɑʃˈvɛl	hɑʃvɛl	h ɑ ʃ v ɛ l	288
# 
535	Czech	cut	26	r̝ɛzat	r̝ɛzat	r̝ ɛ z a t	301
536	Armenian_Mod	cut	26	kətˈɾɛl	kətɾɛl	k ə t ɾ ɛ l	297
537	English	cut	26	kʌt	kʌt	k ʌ t	304
538	Breton_ST	cut	26	'trɔ:ɣã	trɔːɣã	t r ɔː ɣ ã	299
539	Catalan	cut	26	tə'ʎa	təʎa	t ə ʎ a	300
540	Danish	cut	26	ˈsg̥ʰεːʌ	sg̥ʰɛːʌ	s g̥ʰ ɛːʌ	302
541	Dutch_List	cut	26	'snɛidə(n)	snɛidən	s n ɛi d ə n	303
542	French	cut	26	kupe	kupe	k u p e	305
543	German	cut	26	'ʃna‿idn̩	ʃnaidn̩	ʃ n ai d n̩	303
544	Greek_Mod	cut	26	ˈko̞vo̞	ko̞vo̞	k o̞ v o̞	306
545	Italian	cut	26	taʎ'ʎare	taʎʎare	t a ʎː a r e	300
546	Marathi	cut	26	'kapɳe	kapɳe	k a p ɳ e	298
547	Polish	cut	26	ʨɔ̃ʨ	ʨɔ̃ʨ	ʨ ɔ̃ ʨ	308
548	Portuguese_ST	cut	26	kuɾˈtaɾ	kuɾtaɾ	k u ɾ t a ɾ	297
549	Russian	cut	26	'rʲezatʲ	rʲezatʲ	rʲ e z a tʲ	301
550	Spanish	cut	26	koɾ'taɾ	koɾtaɾ	k o ɾ t a ɾ	297
551	Swedish	cut	26	'sko:ra	skoːra	s k oː r a	302
552	Bihari	cut	26	kaʈəb	kaʈəb	k a ʈ ə b	298
553	Bihari	cut	26	ʈukra kərəb	ʈukra#kərəb	ʈ u k r a # k ə r ə b	309
554	Oriya	cut	26	khɔṇḍ-	kʰɔɳɖ	kʰ ɔ ɳ ɖ	307
555	Urdu	cut	26	kɑʈnə	kɑʈnə	k ɑ ʈ n ə	298
# 
556	Armenian_Mod	day	27	oɾ	oɾ	o ɾ	310
557	Czech	day	27	dɛn	dɛn	d ɛ n	313
558	Breton_ST	day	27	dɛj, dɛjs	dɛj	d ɛ j	312
559	Catalan	day	27	'diə	diə	d iə	311
560	Danish	day	27	dɛ	dɛ	d ɛ	314
561	Dutch_List	day	27	dɑχ	dɑχ	d ɑ χ	314
562	English	day	27	deɪ	deɪ	d eɪ	314
563	French	day	27	ʒuʀ	ʒuʀ	ʒ u ʀ	310
564	German	day	27	ta:k	taːk	t aː k	314
565	Greek_Mod	day	27	ˈme̞ra	me̞ra	m e̞ r a	315
566	Italian	day	27	'dʒorno	dʒorno	d ʒ o r n o	316
567	Marathi	day	27	'diwəs	diwəs	d i w ə s	317
568	Polish	day	27	ʥɛɲ	ʥɛɲ	ʥ ɛ ɲ	313
569	Portuguese_ST	day	27	ˈdiɐ	diɐ	d iɐ	311
570	Russian	day	27	dʲenʲ	dʲenʲ	dʲ e nʲ	313
571	Spanish	day	27	'dia	dia	d ia	311
572	Swedish	day	27	dɑː(g)	dɑːg	d ɑː g	314
573	Bihari	day	27	din	din	d i n	311
574	Oriya	day	27	dinɔ	dinɔ	d i n ɔ	311
575	Urdu	day	27	d̪ɪn	d̪ɪn	d̪ ɪ n	311
576	Marathi	day	27	waɾ	waɾ	w a ɾ	318
# 
577	Czech	die	28	ʊmiːrat	ʊmiːrat	ʊ m iː r a t	321
578	Armenian_Mod	die	28	mɛrˈnɛl	mɛrnɛl	m ɛ r n ɛ l	319
579	Breton_ST	die	28	'mɛrvɛl	mɛrvɛl	m ɛ r v ɛ l	319
580	Catalan	die	28	mu'ri	muri	m u r i	320
581	Danish	die	28	do	do	d o	322
582	Dutch_List	die	28	'stɛrvə(n)	stɛrvən	s t ɛ r v ə n	323
583	English	die	28	daɪ	daɪ	d aɪ	322
584	French	die	28	muʀiʀ	muʀiʀ	m u ʀ i ʀ	320
585	German	die	28	'ʃtɛrbn̩	ʃtɛrbn̩	ʃ t ɛ r b n̩	323
586	Greek_Mod	die	28	pe̞ˈθe̞no̞	pe̞θe̞no̞	p e̞ θ e̞ n o̞	324
587	Italian	die	28	mo'rire	morire	m o r i r e	320
588	Marathi	die	28	məɾ'ɳe	məɾɳe	m ə ɾ ɳ e	319
589	Polish	die	28	uˈmʲɛraʨ	umʲɛraʨ	u mʲ ɛ r a ʨ	321
590	Portuguese_ST	die	28	muˈʀeɾ	muʀeɾ	m u ʀ e ɾ	320
591	Russian	die	28	umi'ratʲ	umiratʲ	u m i r a tʲ	321
592	Spanish	die	28	mo'ɾiɾ	moɾiɾ	m o ɾ i ɾ	320
593	Swedish	die	28	dø:	døː	d øː	322
594	Bihari	die	28	mərəb	mərəb	m ə r ə b	319
595	Oriya	die	28	mɔr-	mɔr	m ɔ r	319
596	Urdu	die	28	məɾnə	məɾnə	m ə ɾ n ə	319
# 
597	Armenian_Mod	dig	29	pʰoˈɾɛl	pʰoɾɛl	pʰ o ɾ ɛ l	325
598	Czech	dig	29	kopat	kopat	k o p a t	328
599	Breton_ST	dig	29	'tulã	tulã	t u l ã	327
600	Catalan	dig	29	kə'ßa	kəβa	k ə β a	328
601	Danish	dig	29	ˈg̥ʁɑːvə	g̥ʁɑːvə	g̥ ʁ ɑː v ə	329
602	Dutch_List	dig	29	'dɛlvə(n)	dɛlvən	d ɛ l v ə n	330
603	English	dig	29	dɪg	dɪg	d ɪ g	331
604	French	dig	29	kʀøze	kʀøze	k ʀ ø z e	332
605	German	dig	29	'gra:bn̩	graːbn̩	g r aː b n̩	329
606	Greek_Mod	dig	29	ˈskavo̞	skavo̞	s k a v o̞	328
607	Italian	dig	29	van'gare	vangare	v a n g a r e	333
608	Marathi	dig	29	'kʰodɳe	kʰodɳe	kʰ o d ɳ e	334
609	Portuguese_ST	dig	29	kɐˈvaɾ	kɐvaɾ	k ɐ v a ɾ	328
610	Russian	dig	29	rɨtʲ	rɨtʲ	r ɨ tʲ	335
611	Spanish	dig	29	ka'βaɾ	kaβaɾ	k a β a ɾ	328
612	Swedish	dig	29	'grɛ:va	grɛːva	g r ɛː v a	329
613	Bihari	dig	29	khuəb	kʰuəb	kʰ uə b	326
614	Oriya	dig	29	khoḷiba	kʰoɭiba	kʰ o ɭ i b a	326
615	Urdu	dig	29	kʰod̪nə	kʰod̪nə	kʰ o d̪ n ə	334
616	Breton_ST	dig	29	'kløzjã	kløzjã	k l ø z j ã	336
617	Italian	dig	29	ska'vare	skavare	s k a v a r e	328
618	Polish	dig	29	ˈdrɔ̃ʒɨʨ	drɔ̃ʒɨʨ	d r ɔ̃ ʒ ɨ ʨ	332
# 
619	Armenian_Mod	dirty	30	kɛχˈtot	kɛχtot	k ɛ χ t o t	337
620	Czech	dirty	30	ʃpɪnaviː	ʃpɪnaviː	ʃ p ɪ n a v iː	341
621	Breton_ST	dirty	30	lu:s	luːs	l uː s	339
622	Catalan	dirty	30	bɾut	bɾut	b ɾ u t	340
623	Danish	dirty	30	b̥eˈsg̥ʰid̥	b̥esg̥ʰid̥	b̥ e s g̥ʰ i d̥	342
624	Dutch_List	dirty	30	vœyl	vœyl	v œy l	343
625	English	dirty	30	dɜ:tɪ	dɜːtɪ	d ɜː t ɪ	344
626	French	dirty	30	sal	sal	s a l	345
627	German	dirty	30	'ʃmʊt͜sɪç	ʃmʊt͜sɪç	ʃ m ʊ t͜s ɪ ç	346
628	Greek_Mod	dirty	30	ˈvro̞miˌko̞s	vro̞miko̞s	v r o̞ m i k o̞ s	347
629	Italian	dirty	30	'spɔrko	spɔrko	s p ɔ r k o	348
630	Marathi	dirty	30	'gʱaneɾɖə	gʱaneɾɖə	gʱ a n e ɾ ɖ ə	349
631	Polish	dirty	30	'brudnɨ	brudnɨ	b r u d n ɨ	340
632	Portuguese_ST	dirty	30	ˈsuʒu	suʒu	s u ʒ u	351
633	Russian	dirty	30	'grʲaznɨj	grʲaznɨj	g rʲ a z n ɨ j	352
634	Spanish	dirty	30	'suθjo	suθjo	s u θ j o	351
635	Bihari	dirty	30	gənda	gənda	g ə n d a	338
636	Oriya	dirty	30	ɔsɔna	ɔsɔna	ɔ s ɔ n a	350
637	Oriya	dirty	30	mɔiḷa	mɔiɭa	m ɔi ɭ a	354
638	Urdu	dirty	30	mɛlə	mɛlə	m ɛ l ə	354
639	Catalan	dirty	30	pɔrk	pɔrk	p ɔ r k	348
640	Swedish	dirty	30	'ure:n	ureːn	u r eː n	353
641	Marathi	dirty	30	mə'ɭelə	məɭelə	m ə ɭ e l ə	354
# 
642	Armenian_Mod	dog	31	ʃun	ʃun	ʃ u n	355
643	Czech	dog	31	pɛs	pɛs	p ɛ s	358
644	Breton_ST	dog	31	ki:	kiː	k iː	357
645	Catalan	dog	31	gos	gos	g o s	357
646	Danish	dog	31	hun	hun	h u n	359
647	Dutch_List	dog	31	hɔnt	hɔnt	h ɔ n t	359
648	English	dog	31	dɒg	dɒg	d ɒ g	360
649	French	dog	31	ʃi ɛ̃	ʃi#ɛ̃	ʃ i # ɛ̃	361
650	German	dog	31	hʊnt	hʊnt	h ʊ n t	359
651	Greek_Mod	dog	31	ˈscilo̞s	scilo̞s	s c i l o̞ s	362
652	Italian	dog	31	'kane	kane	k a n e	363
653	Marathi	dog	31	ku'tɾa	kutɾa	k u t ɾ a	364
654	Polish	dog	31	pʲɛs	pʲɛs	pʲ ɛ s	358
655	Portuguese_ST	dog	31	kɐ̃ũ	kɐ̃uː	k ɐ̃uː	357
656	Russian	dog	31	so'baka	sobaka	s o b a k a	365
657	Spanish	dog	31	'pero	pero	p e r o	366
658	Swedish	dog	31	hɵnd	hɵnd	h ɵ n d	359
659	Bihari	dog	31	kukur	kukur	k u k u r	356
660	Oriya	dog	31	kukurɔ	kukurɔ	k u k u r ɔ	356
661	Urdu	dog	31	kʊt̪ɑ	kʊt̪ɑ	k ʊ t̪ ɑ	364
# 
662	Czech	drink	32	piːt	piːt	p iː t	371
663	English	drink	32	drɪŋk	drɪŋk	d r ɪ ŋ k	372
664	French	drink	32	bwaʀ	bwaʀ	b w a ʀ	370
665	German	drink	32	'trɪŋkn̩	trɪŋkn̩	t r ɪ ŋ k n̩	372
666	Greek_Mod	drink	32	ˈpino̞	pino̞	p i n o̞	368
667	Italian	drink	32	'bere	bere	b e r e	370
668	Marathi	drink	32	'pi:ɳe	piːɳe	p iː ɳ e	368
669	Polish	drink	32	pʲiʨ	pʲiʨ	pʲ i ʨ	371
670	Portuguese_ST	drink	32	bɨˈbeɾ	bɨbeɾ	b ɨ b e ɾ	370
671	Russian	drink	32	pitʲ	pitʲ	p i tʲ	371
672	Spanish	drink	32	be'βeɾ	beβeɾ	b e β e ɾ	370
673	Swedish	drink	32	'drika	drika	d r i k a	372
674	Danish	drink	32	'dʁεg̥ʰə	dʁɛg̥ʰə	d ʁ ɛ g̥ʰ ə	372
675	Catalan	drink	32	ˈbɛwɾə, ˈbewɾe	bɛwɾə	b ɛ w ɾ ə	370
676	Dutch_List	drink	32	'drɪŋkə(n)	drɪŋkən	d r ɪ ŋ k ə n	372
677	Breton_ST	drink	32	ˈevɑ	evɑ	e v ɑ	369
678	Bihari	drink	32	pib	pib	p i b	368
679	Oriya	drink	32	pi-	pi	p i	368
680	Urdu	drink	32	pinə	pinə	p i n ə	368
681	Armenian_Mod	drink	32	χəˈmɛl	χəmɛl	χ ə m ɛ l	367
# 
682	Czech	dry	33	sʊxiː	sʊxiː	s ʊ x iː	374
683	Armenian_Mod	dry	33	ʧʰoɾ	ʧʰoɾ	ʧʰ o ɾ	373
684	Breton_ST	dry	33	sɛ:x	sɛːx	s ɛː x	375
685	Catalan	dry	33	sɛk	sɛk	s ɛ k	376
686	Danish	dry	33	d̥ʰo	d̥ʰo	d̥ʰ o	377
687	Dutch_List	dry	33	droχ	droχ	d r o χ	378
688	English	dry	33	draɪ	draɪ	d r aɪ	378
689	French	dry	33	sɛk	sɛk	s ɛ k	376
690	German	dry	33	'trɔkn̩	trɔkn̩	t r ɔ k n̩	378
691	Greek_Mod	dry	33	k͡siˈro̞s	k͡siro̞s	k͡s i r o̞ s	379
692	Italian	dry	33	aʃ'ʃutto	aʃʃutto	a ʃː u tː o	380
693	Marathi	dry	33	'sukə	sukə	s u k ə	374
694	Polish	dry	33	ˈsuxɨ	suxɨ	s u x ɨ	374
695	Portuguese_ST	dry	33	ˈseku	seku	s e k u	376
696	Russian	dry	33	su'xoj	suxoj	s u x o j	374
697	Spanish	dry	33	'seko	seko	s e k o	376
698	Swedish	dry	33	tɔr	tɔr	t ɔ r	377
699	Bihari	dry	33	sukhəl	sukʰəl	s u kʰ ə l	374
700	Oriya	dry	33	sukhila	sukʰila	s u kʰ i l a	374
701	Urdu	dry	33	sukʰə, χʊʃk	sukʰə	s u kʰ ə	374
# 
702	Armenian_Mod	dull	34	butʰ	butʰ	b u tʰ	381
703	Czech	dull	34	tʊpiː	tʊpiː	t ʊ p iː	384
704	Breton_ST	dull	34	dal	dal	d a l	382
705	Catalan	dull	34	rom	rom	r o m	383
706	Danish	dull	34	slø̞w	slø̞w	s l ø̞ w	385
707	Dutch_List	dull	34	stɔmp	stɔmp	s t ɔ m p	386
708	English	dull	34	dʌl	dʌl	d ʌ l	382
709	French	dull	34	emuse	emuse	e m u s e	387
710	German	dull	34	ʃtʊmp͜f	ʃtʊmp͜f	ʃ t ʊ m p͜f	386
711	Polish	dull	34	ˈtɛ̃pɨ	tɛ̃pɨ	t ɛ̃ p ɨ	384
712	Russian	dull	34	tu'poj	tupoj	t u p o j	384
713	Spanish	dull	34	embo'taðo	embotaðo	e m b o t a ð o	387
714	Bihari	dull	34	bhot	bʱot	bʱ o t	381
715	Oriya	dull	34	ɔnthɔḍa	ɔntʰɔɖa	ɔ n tʰ ɔ ɖ a	391
716	Urdu	dull	34	kʊ̃d̪	kʊ̃d̪	k ʊ̃ d̪	381
717	Breton_ST	dull	34	'tɔ̃ɲ	tɔ̃ɲ	t ɔ̃ ɲ	393
718	Italian	dull	34	ot'tuzo	ottuzo	o tː u z o	389
719	Marathi	dull	34	kən'ʈaɭwaɳə	kənʈaɭwaɳə	k ə n ʈ a ɭ w a ɳ ə	390
720	Greek_Mod	dull	34	ˌsto̞mo̞ˈme̞no̞s	sto̞mo̞me̞no̞s	s t o̞ m o̞ m e̞ n o̞ s	388
721	Portuguese_ST	dull	34	ˈsɛɡu	sɛɡu	s ɛ ɡ u	392
722	Spanish	dull	34	'romo	romo	r o m o	383
# 
723	Czech	dust	35	prax	prax	p r a x	397
724	Italian	dust	35	'polvere	polvere	p o l v e r e	402
725	Swedish	dust	35	stɔft	stɔft	s t ɔ f t	398
726	Armenian_Mod	dust	35	pʰoˈʃi	pʰoʃi	pʰ o ʃ i	394
727	Portuguese_ST	dust	35	puˈejɾɐ	puejɾɐ	p ue j ɾ ɐ	400
728	Breton_ST	dust	35	'pultrɛn	pultrɛn	p u l t r ɛ n	395
729	Catalan	dust	35	pols	pols	p o l s	396
730	Danish	dust	35	sd̥ʰø̞w	sd̥ʰø̞w	s d̥ʰ ø̞ w	398
731	Dutch_List	dust	35	stɔf	stɔf	s t ɔ f	398
732	English	dust	35	dʌst	dʌst	d ʌ s t	399
733	French	dust	35	pusjɛʀ	pusjɛʀ	p u s j ɛ ʀ	400
734	German	dust	35	ʃta‿up	ʃtaup	ʃ t au p	398
735	Greek_Mod	dust	35	ˈsko̞ni	sko̞ni	s k o̞ n i	401
736	Marathi	dust	35	dʱuɭ	dʱuɭ	dʱ u ɭ	403
737	Polish	dust	35	kuʃ	kuʃ	k u ʃ	405
738	Russian	dust	35	pɨl	pɨl	p ɨ l	406
739	Spanish	dust	35	'polβo	polβo	p o l β o	402
740	Oriya	dust	35	guṇḍɔ	guɳɖɔ	g u ɳ ɖ ɔ	404
