# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
505	Tunjung	hair	26	335	alaw	a l a w
506	Bare'e	hair	26	328	wujua	w u j u a
507	Iban	hair	26	329	bok	b o k
508	Berawan (Long Terawan)	hair	26	329	puʔ	p u ʔ
509	Moken	hair	26	328	buloj	b u l o j
510	Hanunoo	hair	26	329	buhuk	b u h u k
511	Wuna	hair	26	336	vulu#no#fotu	v u l u # n o # f o t u
512	Tetum	hair	26	329	fuːk	f uː k
513	Mailu	hair	26	332	limuː	l i m uː
514	Tsou	hair	26	334	fʔʉ́sʉ	f ʔ ʉ́ s ʉ
515	Nias	hair	26	329	bu	b u
516	Central Amis	hair	26	330	fukes	f u k e s
517	Chamorro	hair	26	331	gapotulu	g a p o t u l u
518	Chamorro	hair	26	328	pulu	p u l u
519	Banoni	hair	26	327	punu	p u n u
520	Singhi	hair	26	329	boek	b o e k
521	Banggi	hair	26	329	obuk	o b u k
# 
522	Maloh	nose	27	338	iŋar	i ŋ a r
523	Merina (Malagasy)	nose	27	339	orona	o r o n a
524	Thao	nose	27	345	muzin	m u z i n
525	Palauan	nose	27	344	iis	i i s
526	Tunjung	nose	27	339	uruŋ	u r u ŋ
527	Bare'e	nose	27	338	eŋo	e ŋ o
528	Iban	nose	27	339	idoŋ	i d o ŋ
529	Berawan (Long Terawan)	nose	27	339	cuŋ	c u ŋ
530	Moken	nose	27	342	cahuːŋ	c a h uː ŋ
531	Moken	nose	27	346	joŋ	j o ŋ
532	Hanunoo	nose	27	339	iruŋ	i r u ŋ
533	Tetum	nose	27	338	inur	i n u r
534	Mailu	nose	27	341	durumu	d u r u m u
535	Tsou	nose	27	340	ŋʉcʉ	ŋ ʉ c ʉ
536	Nias	nose	27	343	ixu	i x u
537	Central Amis	nose	27	340	ŋusuq	ŋ u s u q
538	Central Amis	nose	27	340	ŋosoʕ	ŋ o s o ʕ
539	Banoni	nose	27	337	vivitsi	v i v i t s i
540	Banoni	nose	27	337	visu	v i s u
541	Singhi	nose	27	339	nuŋ	n u ŋ
542	Banggi	nose	27	339	iduŋ	i d u ŋ
# 
543	Maloh	to breathe	28	354	batak#nʲawa	b a t a k # nʲ a w a
544	Merina (Malagasy)	to breathe	28	356	mifoka	m i f o k a
545	Thao	to breathe	28	361	shminaw	s h m i n a w
546	Palauan	to breathe	28	359	outelil	o u t e l i l
547	Tunjung	to breathe	28	360	ŋasaŋ	ŋ a s a ŋ
548	Bare'e	to breathe	28	349	wolo	w o l o
549	Iban	to breathe	28	354	benʲawa	b e nʲ a w a
550	Iban	to breathe	28	364	njintak#seput	n j i n t a k # s e p u t
551	Iban	to breathe	28	365	enseput	e n s e p u t
552	Berawan (Long Terawan)	to breathe	28	350	ŋətəcin	ŋ ə t ə c i n
553	Moken	to breathe	28	357	pahoːt	p a h oː t
554	Hanunoo	to breathe	28	353	arup	a r u p
555	Wuna	to breathe	28	363	nofenei	n o f e n e i
556	Mailu	to breathe	28	355	mau#ːuriuri	m a u #ː u r i u r i
557	Tsou	to breathe	28	362	eunsou	e u n s o u
558	Nias	to breathe	28	358	mohanuhanu	m o h a n u h a n u
559	Central Amis	to breathe	28	351	saslaʕan	s a s l a ʕ a n
560	Chamorro	to breathe	28	352	hagoŋ	h a g o ŋ
561	Banoni	to breathe	28	348	vasa	v a s a
562	Singhi	to breathe	28	360	masuŋ	m a s u ŋ
563	Banggi	to breathe	28	347	intaŋ	i n t a ŋ
# 
564	Maloh	to sniff, smell	29	374	mambu	m a m b u
565	Merina (Malagasy)	to sniff, smell	29	375	mitroka	m i t r o k a
566	Thao	to sniff, smell	29	370	shmazik	s h m a z i k
567	Palauan	to sniff, smell	29	368	meluŋl	m e l u ŋ l
568	Tunjung	to sniff, smell	29	366	karak	k a r a k
569	Bare'e	to sniff, smell	29	368	meeŋa	m e e ŋ a
570	Iban	to sniff, smell	29	372	sium	s i u m
571	Berawan (Long Terawan)	to sniff, smell	29	369	marəʔ	m a r ə ʔ
572	Hanunoo	to sniff, smell	29	371	sumiŋhut	s u m i ŋ h u t
573	Wuna	to sniff, smell	29	378	nofowono	n o f o w o n o
574	Tetum	to sniff, smell	29	376	horan	h o r a n
575	Mailu	to sniff, smell	29	373	naninani	n a n i n a n i
576	Tsou	to sniff, smell	29	377	eéluʉ	e é l u ʉ
577	Nias	to sniff, smell	29	367	ago	a g o
578	Central Amis	to sniff, smell	29	370	sanek	s a n e k
579	Central Amis	to sniff, smell	29	370	hanek	h a n e k
580	Banoni	to sniff, smell	29	367	gʰau	gʰ a u
581	Singhi	to sniff, smell	29	366	koduk	k o d u k
582	Banggi	to sniff, smell	29	366	eŋgadak	e ŋ g a d a k
# 
583	Maloh	mouth	30	379	babaʔ	b a b a ʔ
584	Merina (Malagasy)	mouth	30	386	vava	v a v a
585	Thao	mouth	30	391	ruzic	r u z i c
586	Palauan	mouth	30	389	ŋor	ŋ o r
587	Tunjung	mouth	30	382	oncoŋ	o n c o ŋ
588	Bare'e	mouth	30	381	ŋuju	ŋ u j u
589	Iban	mouth	30	384	mulut	m u l u t
590	Iban	mouth	30	388	nʲawa	nʲ a w a
591	Berawan (Long Terawan)	mouth	30	382	munoŋ	m u n o ŋ
592	Moken	mouth	30	387	ʔokaːŋ	ʔ o k aː ŋ
593	Hanunoo	mouth	30	379	bibig	b i b i g
594	Hanunoo	mouth	30	393	sulaŋ	s u l a ŋ
595	Wuna	mouth	30	386	woba	w o b a
596	Tetum	mouth	30	390	ibun	i b u n
597	Tetum	mouth	30	381	nunun	n u n u n
598	Mailu	mouth	30	385	noga	n o g a
599	Tsou	mouth	30	392	ŋaeo	ŋ a e o
600	Nias	mouth	30	388	bawa	b a w a
601	Central Amis	mouth	30	381	ŋujus	ŋ u j u s
602	Central Amis	mouth	30	381	ŋojos	ŋ o j o s
603	Chamorro	mouth	30	383	pacʰot	p a cʰ o t
604	Banoni	mouth	30	380	maŋo	m a ŋ o
605	Singhi	mouth	30	379	boba	b o b a
606	Banggi	mouth	30	379	bobok	b o b o k
# 
607	Maloh	tooth	31	396	isi	i s i
608	Merina (Malagasy)	tooth	31	402	nifj	n i f j
609	Thao	tooth	31	405	nipin	n i p i n
610	Palauan	tooth	31	404	uiŋel	u i ŋ e l
611	Tunjung	tooth	31	396	kəsiŋ	k ə s i ŋ
612	Bare'e	tooth	31	396	ŋisi	ŋ i s i
613	Iban	tooth	31	400	ŋeliʔ	ŋ e l i ʔ
614	Berawan (Long Terawan)	tooth	31	397	jipən	j i p ə n
615	Moken	tooth	31	397	lepan	l e p a n
616	Hanunoo	tooth	31	399	ŋipun	ŋ i p u n
617	Wuna	tooth	31	407	waŋka	w a ŋ k a
618	Tetum	tooth	31	399	nean	n e a n
619	Mailu	tooth	31	401	gagina	g a g i n a
620	Mailu	tooth	31	408	maː	m aː
621	Tsou	tooth	31	406	hisi	h i s i
622	Nias	tooth	31	403	ifõ	i f õ
623	Central Amis	tooth	31	398	walis	w a l i s
624	Chamorro	tooth	31	399	nifen	n i f e n
625	Banoni	tooth	31	395	nuki	n u k i
626	Singhi	tooth	31	397	jupen	j u p e n
627	Banggi	tooth	31	394	kuhud	k u h u d
# 
628	Maloh	tongue	32	409	lilaʔ	l i l a ʔ
629	Merina (Malagasy)	tongue	32	411	léla	l é l a
630	Thao	tongue	32	413	zama	z a m a
631	Palauan	tongue	32	416	cʰur	cʰ u r
632	Tunjung	tongue	32	409	celaʔ	c e l a ʔ
633	Bare'e	tongue	32	411	jila	j i l a
634	Iban	tongue	32	409	dilah	d i l a h
635	Berawan (Long Terawan)	tongue	32	412	jali	j a l i
636	Moken	tongue	32	415	kəleʔ	k ə l e ʔ
637	Hanunoo	tongue	32	409	dilaʔ	d i l a ʔ
638	Wuna	tongue	32	411	lela	l e l a
639	Tetum	tongue	32	417	nanaːn	n a n aː n
640	Mailu	tongue	32	414	goba	g o b a
641	Tsou	tongue	32	413	umo	u m o
642	Nias	tongue	32	411	lela	l e l a
643	Central Amis	tongue	32	413	sema	s e m a
644	Banoni	tongue	32	410	mea	m e a
645	Singhi	tongue	32	412	jorah	j o r a h
646	Banggi	tongue	32	409	dila	d i l a
# 
647	Maloh	to laugh	33	424	tatawa	t a t a w a
648	Merina (Malagasy)	to laugh	33	426	héhj	h é h j
649	Thao	to laugh	33	430	macacawa	m a c a c a w a
650	Palauan	to laugh	33	427	ocʰercʰur	o cʰ e r cʰ u r
651	Tunjung	to laugh	33	420	tagaʔ	t a g a ʔ
652	Bare'e	to laugh	33	419	gele	g e l e
653	Iban	to laugh	33	424	ketawaʔ	k e t a w a ʔ
654	Berawan (Long Terawan)	to laugh	33	420	tabəh	t a b ə h
655	Moken	to laugh	33	420	nawaʔ	n a w a ʔ
656	Hanunoo	to laugh	33	423	akʔak	a k ʔ a k
657	Hanunoo	to laugh	33	433	sumari	s u m a r i
658	Wuna	to laugh	33	432	fota	f o t a
659	Tetum	to laugh	33	429	hanasːa	h a n a sː a
660	Mailu	to laugh	33	425	toru	t o r u
661	Tsou	to laugh	33	431	cocvo	c o c v o
662	Nias	to laugh	33	424	taw̃a	t a w̃ a
663	Central Amis	to laugh	33	421	miceriq	m i c e r i q
664	Central Amis	to laugh	33	424	tawa	t a w a
665	Central Amis	to laugh	33	430	matawa	m a t a w a
666	Chamorro	to laugh	33	422	cʰalek	cʰ a l e k
667	Banoni	to laugh	33	418	vagiri	v a g i r i
668	Singhi	to laugh	33	428	tauwix	t a u w i x
# 
669	Maloh	to cry	34	437	anaŋis	a n a ŋ i s
670	Merina (Malagasy)	to cry	34	438	mitomanj	m i t o m a n j
671	Thao	to cry	34	444	cmanit	c m a n i t
672	Palauan	to cry	34	442	lmaŋel	l m a ŋ e l
673	Tunjung	to cry	34	436	naŋi	n a ŋ i
674	Bare'e	to cry	34	435	taŋi	t a ŋ i
675	Iban	to cry	34	439	sabak	s a b a k
676	Berawan (Long Terawan)	to cry	34	436	naŋeh	n a ŋ e h
677	Moken	to cry	34	436	naŋaj	n a ŋ a j
678	Hanunoo	to cry	34	438	maglumi	m a g l u m i
679	Wuna	to cry	34	446	nogʰae	n o gʰ a e
680	Tetum	to cry	34	435	tanis	t a n i s
681	Mailu	to cry	34	440	ini	i n i
682	Tsou	to cry	34	445	moŋsi	m o ŋ s i
683	Nias	to cry	34	441	meʔe	m e ʔ e
684	Nias	to cry	34	447	moweŋuweŋu	m o w e ŋ u w e ŋ u
685	Central Amis	to cry	34	437	tumaŋic	t u m a ŋ i c
686	Chamorro	to cry	34	435	taŋes	t a ŋ e s
687	Banoni	to cry	34	435	tanisi	t a n i s i
688	Singhi	to cry	34	443	sien	s i e n
689	Banggi	to cry	34	434	temeis	t e m e i s
# 
690	Maloh	to vomit	35	454	talimbuak	t a l i m b u a k
691	Merina (Malagasy)	to vomit	35	455	mandoa	m a n d o a
692	Thao	to vomit	35	451	mutaq	m u t a q
693	Palauan	to vomit	35	451	mudecʰ	m u d e cʰ
694	Tunjung	to vomit	35	450	notaʔ	n o t a ʔ
695	Bare'e	to vomit	35	449	melua	m e l u a
696	Iban	to vomit	35	451	mutah	m u t a h
697	Berawan (Long Terawan)	to vomit	35	450	nʲuta	nʲ u t a
698	Moken	to vomit	35	451	motaːk	m o t aː k
699	Hanunoo	to vomit	35	452	sumuka	s u m u k a
700	Wuna	to vomit	35	458	toŋka	t o ŋ k a
701	Tetum	to vomit	35	456	kalea	k a l e a
702	Tetum	to vomit	35	451	muta	m u t a
703	Mailu	to vomit	35	453	gobagoba	g o b a g o b a
704	Tsou	to vomit	35	457	teabuto	t e a b u t o
705	Nias	to vomit	35	451	muta	m u t a
706	Central Amis	to vomit	35	451	mutaq	m u t a q
707	Central Amis	to vomit	35	459	mautaʕ	m a u t a ʕ
708	Banoni	to vomit	35	448	toruː	t o r uː
709	Singhi	to vomit	35	450	ŋutah	ŋ u t a h
# 
710	Maloh	to spit	36	466	malasuʔ	m a l a s u ʔ
711	Merina (Malagasy)	to spit	36	467	mandrora	m a n d r o r a
712	Thao	to spit	36	472	mafilhaq	m a f i l h a q
713	Palauan	to spit	36	469	melub	m e l u b
714	Tunjung	to spit	36	466	məcuh	m ə c u h
715	Iban	to spit	36	463	ŋeludah	ŋ e l u d a h
716	Berawan (Long Terawan)	to spit	36	462	suli	s u l i
717	Moken	to spit	36	468	ŋanʲaw	ŋ a nʲ a w
718	Hanunoo	to spit	36	464	magbuga	m a g b u g a
719	Wuna	to spit	36	471	fogʰoniu	f o gʰ o n i u
720	Wuna	to spit	36	474	feugʰi	f e u gʰ i
721	Tetum	to spit	36	471	teniru	t e n i r u
722	Mailu	to spit	36	465	arimuai	a r i m u a i
723	Tsou	to spit	36	473	tmʉeposʉ	t m ʉ e p o s ʉ
724	Nias	to spit	36	460	ilo	i l o
725	Central Amis	to spit	36	463	ŋalaj	ŋ a l a j
726	Central Amis	to spit	36	469	misupa	m i s u p a
727	Banoni	to spit	36	461	nomi	n o m i
728	Singhi	to spit	36	470	ŋujah	ŋ u j a h
729	Banggi	to spit	36	460	ilab	i l a b
# 
730	Maloh	to eat	37	482	aŋkan	a ŋ k a n
731	Merina (Malagasy)	to eat	37	478	homana	h o m a n a
732	Thao	to eat	37	478	kman	k m a n
733	Tunjung	to eat	37	478	kuman	k u m a n
734	Bare'e	to eat	37	477	maŋkoni	m a ŋ k o n i
735	Iban	to eat	37	477	makai	m a k a i
736	Berawan (Long Terawan)	to eat	37	478	kuman	k u m a n
737	Moken	to eat	37	483	peh	p e h
738	Moken	to eat	37	488	nʲam	nʲ a m
739	Hanunoo	to eat	37	478	kumaʔun	k u m a ʔ u n
740	Wuna	to eat	37	486	fomaː	f o m aː
741	Tetum	to eat	37	484	ha	h a
742	Mailu	to eat	37	481	isiːsi	i s iː s i
743	Tsou	to eat	37	485	bonʉ	b o n ʉ
744	Tsou	to eat	37	489	ana	a n a
745	Central Amis	to eat	37	479	kaqen	k a q e n
746	Chamorro	to eat	37	480	cʰocʰu	cʰ o cʰ u
747	Banoni	to eat	37	476	tam	t a m
748	Banoni	to eat	37	487	bebau	b e b a u
749	Singhi	to eat	37	482	man	m a n
750	Banggi	to eat	37	475	mohodn	m o h o d n
# 
751	Merina (Malagasy)	to chew	38	496	mihota	m i h o t a
752	Thao	to chew	38	500	mapapak	m a p a p a k
753	Palauan	to chew	38	498	melecʰedacʰem	m e l e cʰ e d a cʰ e m
754	Palauan	to chew	38	503	meriŋet	m e r i ŋ e t
755	Palauan	to chew	38	506	melamecʰ	m e l a m e cʰ
756	Bare'e	to chew	38	490	mama	m a m a
757	Iban	to chew	38	491	kunʲah	k u nʲ a h
758	Berawan (Long Terawan)	to chew	38	491	kapaʔ	k a p a ʔ
759	Moken	to chew	38	497	mənʲaːj	m ə nʲ aː j
760	Hanunoo	to chew	38	494	magtaltaʔ	m a g t a l t a ʔ
761	Wuna	to chew	38	490	kamama	k a m a m a
762	Tetum	to chew	38	490	mamːa	m a mː a
763	Mailu	to chew	38	495	naʔunaʔu	n a ʔ u n a ʔ u
764	Mailu	to chew	38	502	asiasi	a s i a s i
765	Tsou	to chew	38	490	msimo	m s i m o
766	Tsou	to chew	38	505	sinvi	s i n v i
767	Nias	to chew	38	493	moŋaŋa	m o ŋ a ŋ a
768	Central Amis	to chew	38	492	kemkem	k e m k e m
769	Central Amis	to chew	38	501	papap	p a p a p
770	Chamorro	to chew	38	493	nʲamnʲam	nʲ a m nʲ a m
771	Chamorro	to chew	38	493	ŋaŋas	ŋ a ŋ a s
772	Singhi	to chew	38	499	mopa	m o p a
773	Singhi	to chew	38	504	nʲugis	nʲ u g i s
# 
774	Maloh	to cook	39	514	mapiaŋ	m a p i a ŋ
775	Maloh	to cook	39	519	riko	r i k o
776	Merina (Malagasy)	to cook	39	515	mahandro	m a h a n d r o
777	Palauan	to cook	39	514	meliokl	m e l i o k l
778	Tunjung	to cook	39	517	əncak	ə n c a k
779	Bare'e	to cook	39	508	monau	m o n a u
780	Iban	to cook	39	512	sumai	s u m a i
781	Iban	to cook	39	517	tanak	t a n a k
782	Berawan (Long Terawan)	to cook	39	509	pacaʔ	p a c a ʔ
783	Moken	to cook	39	516	mədoːt	m ə d oː t
784	Tetum	to cook	39	511	teʔin	t e ʔ i n
785	Tetum	to cook	39	521	nasu	n a s u
786	Tetum	to cook	39	511	daʔan	d a ʔ a n
787	Mailu	to cook	39	513	daridari	d a r i d a r i
788	Tsou	to cook	39	518	cueu	c u e u
789	Nias	to cook	39	512	lõma	l õ m a
790	Nias	to cook	39	520	rino	r i n o
791	Central Amis	to cook	39	510	mitaŋtaŋ	m i t a ŋ t a ŋ
792	Central Amis	to cook	39	510	mitaŋtaŋ	m i t a ŋ t a ŋ
793	Chamorro	to cook	39	511	cʰahan	cʰ a h a n
794	Banoni	to cook	39	507	keːkaru	k eː k a r u
795	Singhi	to cook	39	517	tunuk	t u n u k
# 
796	Maloh	to drink	40	522	mainʲum	m a i nʲ u m
797	Merina (Malagasy)	to drink	40	530	misotro	m i s o t r o
798	Thao	to drink	40	533	miqilha	m i q i l h a
799	Palauan	to drink	40	522	melim	m e l i m
800	Tunjung	to drink	40	534	muruʔ	m u r u ʔ
801	Bare'e	to drink	40	524	inu	i n u
802	Iban	to drink	40	528	irup	i r u p
803	Berawan (Long Terawan)	to drink	40	525	cəʔ	c ə ʔ
804	Moken	to drink	40	522	maʔam	m a ʔ a m
805	Hanunoo	to drink	40	522	uminum	u m i n u m
806	Wuna	to drink	40	535	foragʰu	f o r a gʰ u
807	Tetum	to drink	40	532	hemu	h e m u
808	Mailu	to drink	40	529	tepatepari	t e p a t e p a r i
809	Tsou	to drink	40	527	mimo	m i m o
810	Nias	to drink	40	524	inu	i n u
811	Central Amis	to drink	40	526	helot	h e l o t
812	Central Amis	to drink	40	522	minanum	m i n a n u m
813	Chamorro	to drink	40	527	gimen	g i m e n
814	Banoni	to drink	40	523	kuː	k uː
815	Singhi	to drink	40	531	nuoh	n u o h
816	Banggi	to drink	40	522	eŋinum	e ŋ i n u m
# 
817	Maloh	to bite	41	540	kokot	k o k o t
818	Maloh	to bite	41	549	siap	s i a p
819	Merina (Malagasy)	to bite	41	542	manaikitra	m a n a i k i t r a
820	Thao	to bite	41	546	kmirkir	k m i r k i r
821	Palauan	to bite	41	545	baŋcʰ	b a ŋ cʰ
822	Tunjung	to bite	41	536	ŋeket	ŋ e k e t
823	Bare'e	to bite	41	538	mama	m a m a
824	Iban	to bite	41	539	ketup	k e t u p
825	Iban	to bite	41	537	kanit	k a n i t
826	Berawan (Long Terawan)	to bite	41	539	katan	k a t a n
827	Moken	to bite	41	543	lokoːt	l o k oː t
828	Hanunoo	to bite	41	540	kagat	k a g a t
829	Wuna	to bite	41	548	fonaː	f o n aː
830	Tetum	to bite	41	540	makːit	m a kː i t
831	Tetum	to bite	41	550	hanisi	h a n i s i
832	Mailu	to bite	41	541	apuapu	a p u a p u
833	Tsou	to bite	41	547	boecʉ	b o e c ʉ
834	Tsou	to bite	41	551	eoeoca	e o e o c a
835	Nias	to bite	41	544	usu	u s u
836	Central Amis	to bite	41	540	mikarat	m i k a r a t
837	Central Amis	to bite	41	540	mikalat	m i k a l a t
838	Banoni	to bite	41	537	kanata	k a n a t a
839	Singhi	to bite	41	540	kuːt	k uː t
840	Banggi	to bite	41	536	nohol	n o h o l
# 
841	Maloh	to suck	42	559	manʲusuʔ	m a nʲ u s u ʔ
842	Merina (Malagasy)	to suck	42	560	mitséntsitra	m i t s é n t s i t r a
843	Thao	to suck	42	564	ucuc	u c u c
844	Palauan	to suck	42	563	melmotm	m e l m o t m
845	Tunjung	to suck	42	559	mosoʔ	m o s o ʔ
846	Bare'e	to suck	42	554	mancusu	m a n c u s u
847	Bare'e	to suck	42	565	metomi	m e t o m i
848	Berawan (Long Terawan)	to suck	42	555	nʲinauʔ	nʲ i n a u ʔ
849	Moken	to suck	42	561	mujoːt	m u j oː t
850	Hanunoo	to suck	42	557	sumupsup	s u m u p s u p
851	Wuna	to suck	42	565	komi	k o m i
852	Tetum	to suck	42	559	susu	s u s u
853	Mailu	to suck	42	558	amosi	a m o s i
854	Mailu	to suck	42	566	dorodoro	d o r o d o r o
855	Nias	to suck	42	562	siõ	s i õ
856	Central Amis	to suck	42	556	cuhcuh	c u h c u h
857	Chamorro	to suck	42	557	cʰopcʰop	cʰ o p cʰ o p
858	Banoni	to suck	42	553	mutsi	m u t s i
859	Singhi	to suck	42	552	nʲuop	nʲ u o p
860	Singhi	to suck	42	552	ŋisap	ŋ i s a p
861	Banggi	to suck	42	552	nunsup	n u n s u p
# 
862	Maloh	ear	43	567	taliŋa	t a l i ŋ a
863	Merina (Malagasy)	ear	43	567	tadinj	t a d i n j
864	Thao	ear	43	574	lharina	l h a r i n a
865	Palauan	ear	43	568	diŋ	d i ŋ
866	Tunjung	ear	43	576	neneŋ	n e n e ŋ
867	Bare'e	ear	43	567	taliŋa	t a l i ŋ a
868	Iban	ear	43	570	pendiŋ	p e n d i ŋ
869	Berawan (Long Terawan)	ear	43	568	adiŋ	a d i ŋ
870	Moken	ear	43	572	tetoŋ#teŋaʔ	t e t o ŋ # t e ŋ a ʔ
871	Hanunoo	ear	43	567	tuli	t u l i
872	Wuna	ear	43	577	poŋke	p o ŋ k e
873	Tetum	ear	43	567	tilun	t i l u n
874	Mailu	ear	43	571	ope	o p e
875	Tsou	ear	43	575	koeu	k o e u
876	Nias	ear	43	567	taliŋa	t a l i ŋ a
877	Central Amis	ear	43	569	taŋila	t a ŋ i l a
878	Central Amis	ear	43	569	taŋila	t a ŋ i l a
879	Chamorro	ear	43	567	talaŋa	t a l a ŋ a
880	Banoni	ear	43	567	taŋina	t a ŋ i n a
881	Singhi	ear	43	573	kojit	k o j i t
# 
882	Maloh	to hear	44	584	liŋar	l i ŋ a r
883	Merina (Malagasy)	to hear	44	585	mandré	m a n d r é
884	Thao	to hear	44	589	tunmaza	t u n m a z a
885	Palauan	to hear	44	588	orːéŋes	o rː é ŋ e s
886	Tunjung	to hear	44	580	kəheneŋ	k ə h e n e ŋ
887	Bare'e	to hear	44	579	doŋe	d o ŋ e
888	Iban	to hear	44	579	diŋa	d i ŋ a
889	Berawan (Long Terawan)	to hear	44	580	məneŋ	m ə n e ŋ
890	Moken	to hear	44	586	nʲaʔiəŋ	nʲ a ʔ i ə ŋ
891	Hanunoo	to hear	44	579	dunug	d u n u g
892	Wuna	to hear	44	591	feteŋke	f e t e ŋ k e
893	Tetum	to hear	44	579	rona	r o n a
894	Mailu	to hear	44	583	naninani	n a n i n a n i
895	Tsou	to hear	44	590	tmalʉ	t m a l ʉ
896	Nias	to hear	44	587	roŋo	r o ŋ o
897	Central Amis	to hear	44	581	miteŋir	m i t e ŋ i r
898	Central Amis	to hear	44	581	miteŋir	m i t e ŋ i r
899	Chamorro	to hear	44	582	huŋok	h u ŋ o k
900	Singhi	to hear	44	578	kidiŋah	k i d i ŋ a h
901	Banggi	to hear	44	578	kidoŋor	k i d o ŋ o r
# 
902	Maloh	eye	45	592	mata	m a t a
903	Thao	eye	45	592	maca	m a c a
904	Palauan	eye	45	592	mad	m a d
905	Tunjung	eye	45	596	ueː	u eː
906	Bare'e	eye	45	592	mata	m a t a
907	Iban	eye	45	592	mata	m a t a
908	Berawan (Long Terawan)	eye	45	592	matːəh	m a tː ə h
909	Moken	eye	45	592	mataʔ	m a t a ʔ
910	Hanunoo	eye	45	592	mata	m a t a
911	Wuna	eye	45	592	mata	m a t a
912	Tetum	eye	45	592	matan	m a t a n
913	Mailu	eye	45	593	ini	i n i
914	Tsou	eye	45	592	mcoo	m c o o
915	Nias	eye	45	594	hõrõ	h õ r õ
916	Central Amis	eye	45	592	mata	m a t a
917	Chamorro	eye	45	592	mata	m a t a
918	Banoni	eye	45	592	mata	m a t a
919	Singhi	eye	45	595	botun	b o t u n
920	Banggi	eye	45	592	maːta	m aː t a
# 
921	Maloh	to see	46	603	bélé	b é l é
922	Merina (Malagasy)	to see	46	598	mahita	m a h i t a
923	Thao	to see	46	608	mrikaz	m r i k a z
924	Palauan	to see	46	605	omés	o m é s
925	Tunjung	to see	46	600	neaw	n e a w
926	Bare'e	to see	46	598	maŋkita	m a ŋ k i t a
927	Iban	to see	46	601	pedaʔ	p e d a ʔ
928	Berawan (Long Terawan)	to see	46	599	niru	n i r u
929	Moken	to see	46	601	pənaʔ	p ə n a ʔ
930	Hanunoo	to see	46	598	makakit	m a k a k i t
931	Wuna	to see	46	610	nofoara	n o f o a r a
932	Tetum	to see	46	607	hare	h a r e
933	Mailu	to see	46	602	erieri	e r i e r i
934	Mailu	to see	46	609	ioio	i o i o
935	Tsou	to see	46	609	baito	b a i t o
936	Tsou	to see	46	609	aiti	a i t i
937	Nias	to see	46	604	ila	i l a
938	Central Amis	to see	46	600	maaraw	m a a r a w
939	Central Amis	to see	46	611	maneŋneŋ	m a n e ŋ n e ŋ
940	Central Amis	to see	46	611	mineŋneŋ	m i n e ŋ n e ŋ
941	Central Amis	to see	46	600	miaraw	m i a r a w
942	Banoni	to see	46	597	regʰe	r e gʰ e
943	Singhi	to see	46	606	kirin	k i r i n
# 
944	Merina (Malagasy)	to yawn	47	613	manoaka	m a n o a k a
945	Thao	to yawn	47	621	mashushuaw	m a s h u s h u a w
946	Palauan	to yawn	47	619	uas	u a s
947	Bare'e	to yawn	47	613	meŋaŋa	m e ŋ a ŋ a
948	Iban	to yawn	47	617	ŋuap	ŋ u a p
949	Berawan (Long Terawan)	to yawn	47	614	əmbam	ə m b a m
950	Hanunoo	to yawn	47	616	manlabgab	m a n l a b g a b
951	Tetum	to yawn	47	620	maːs	m aː s
952	Mailu	to yawn	47	618	agasa	a g a s a
953	Central Amis	to yawn	47	615	masuwaf	m a s u w a f
954	Chamorro	to yawn	47	612	magap	m a g a p
955	Banoni	to yawn	47	612	mogʰava	m o gʰ a v a
956	Banoni	to yawn	47	612	mogava	m o g a v a
957	Singhi	to yawn	47	619	kuab	k u a b
# 
958	Merina (Malagasy)	to sleep	48	627	matorj	m a t o r j
959	Thao	to sleep	48	635	malhus	m a l h u s
960	Palauan	to sleep	48	632	durs	d u r s
961	Tunjung	to sleep	48	625	tiro	t i r o
962	Bare'e	to sleep	48	624	ina	i n a
963	Iban	to sleep	48	628	tindok	t i n d o k
964	Berawan (Long Terawan)	to sleep	48	625	turo	t u r o
965	Moken	to sleep	48	630	miduːn	m i d uː n
966	Hanunoo	to sleep	48	627	maturug	m a t u r u g
967	Wuna	to sleep	48	637	nolodo	n o l o d o
968	Tetum	to sleep	48	634	toba	t o b a
969	Mailu	to sleep	48	629	uiui	u i u i
970	Tsou	to sleep	48	636	oeŋʉ́tʉ	o e ŋ ʉ́ t ʉ
971	Nias	to sleep	48	631	mõrõ	m õ r õ
972	Central Amis	to sleep	48	626	futiq	f u t i q
973	Central Amis	to sleep	48	622	mafutiʕ	m a f u t i ʕ
974	Banoni	to sleep	48	623	tseregʰe	t s e r e gʰ e
975	Banoni	to sleep	48	627	matsure	m a t s u r e
976	Singhi	to sleep	48	633	boes	b o e s
977	Banggi	to sleep	48	622	modop	m o d o p
# 
978	Maloh	to lie down	49	645	arabaʔ	a r a b a ʔ
979	Merina (Malagasy)	to lie down	49	646	mandrj	m a n d r j
980	Thao	to lie down	49	650	pantaqnar	p a n t a q n a r
981	Palauan	to lie down	49	648	mecʰiuaiu	m e cʰ i u a i u
982	Tunjung	to lie down	49	652	tempoŋ	t e m p o ŋ
983	Bare'e	to lie down	49	639	ina	i n a
984	Iban	to lie down	49	644	galiʔ	g a l i ʔ
985	Berawan (Long Terawan)	to lie down	49	640	səliʔaj	s ə l i ʔ a j
986	Moken	to lie down	49	647	batiŋ	b a t i ŋ
987	Moken	to lie down	49	655	ŋuliəŋ	ŋ u l i ə ŋ
